variable_specification,sample_group,max_scalar,min_scalar,nominal_2050
frac_inen_energy_other_product_manufacturing_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_other_product_manufacturing_kerosene,26,1.0,1.0,0.0
frac_inen_energy_other_product_manufacturing_natural_gas,26,1.0,1.0,0.0470023445350005
frac_inen_energy_other_product_manufacturing_oil,26,1.0,1.0,0.0512775855010978
frac_inen_energy_other_product_manufacturing_solar,26,1.0,1.0,0.0
frac_inen_energy_other_product_manufacturing_solid_biomass,26,1.0,1.0,0.673849131033456
frac_inen_energy_paper_coal,26,1.0,1.0,0.0063752111448135
frac_inen_energy_paper_coke,26,1.0,1.0,0.0007083567938681
frac_inen_energy_paper_diesel,26,1.0,1.0,0.0056668543509453
frac_inen_energy_paper_electricity,26,1.0,1.0,0.154113010153114
frac_inen_energy_paper_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_paper_gasoline,26,1.0,1.0,0.0056668543509453
frac_inen_energy_paper_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_paper_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_paper_kerosene,26,1.0,1.0,0.0
frac_inen_energy_paper_natural_gas,26,1.0,1.0,0.0684200010897796
frac_inen_energy_paper_oil,26,1.0,1.0,0.0264453203044117
frac_inen_energy_paper_solar,26,1.0,1.0,0.0
frac_inen_energy_paper_solid_biomass,26,1.0,1.0,0.732604391812122
frac_inen_energy_plastic_coal,26,1.0,1.0,0.0
frac_inen_energy_plastic_coke,26,1.0,1.0,0.0
frac_inen_energy_plastic_diesel,26,1.0,1.0,0.0
frac_inen_energy_plastic_electricity,26,1.0,1.0,0.0
frac_inen_energy_plastic_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_plastic_gasoline,26,1.0,1.0,0.0
frac_inen_energy_plastic_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_plastic_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_plastic_kerosene,26,1.0,1.0,0.0
frac_inen_energy_plastic_natural_gas,26,1.0,1.0,0.0
frac_inen_energy_plastic_oil,26,1.0,1.0,0.0
frac_inen_energy_plastic_solar,26,1.0,1.0,0.0
frac_inen_energy_plastic_solid_biomass,26,1.0,1.0,0.0
frac_inen_energy_recycled_glass_coal,26,1.0,1.0,0.0127508528227665
frac_inen_energy_recycled_glass_coke,26,1.0,1.0,0.0014167614247518
frac_inen_energy_recycled_glass_diesel,26,1.0,1.0,0.0631826423676204
frac_inen_energy_recycled_glass_electricity,26,1.0,1.0,0.104981714250591
frac_inen_energy_recycled_glass_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_glass_gasoline,26,1.0,1.0,0.0631826423676204
frac_inen_energy_recycled_glass_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_glass_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_glass_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_glass_natural_gas,26,1.0,1.0,0.144257660038723
frac_inen_energy_recycled_glass_oil,26,1.0,1.0,0.294852331048895
frac_inen_energy_recycled_glass_solar,26,1.0,1.0,0.0542426011862687
frac_inen_energy_recycled_glass_solid_biomass,26,1.0,1.0,0.261132794492762
frac_inen_energy_recycled_metals_coal,26,1.0,1.0,0.454355416095815
frac_inen_energy_recycled_metals_coke,26,1.0,1.0,0.0504839351217571
frac_inen_energy_recycled_metals_diesel,26,1.0,1.0,0.0098676360100764
frac_inen_energy_recycled_metals_electricity,26,1.0,1.0,0.197606841384187
frac_inen_energy_recycled_metals_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_metals_gasoline,26,1.0,1.0,0.0098676360100764
frac_inen_energy_recycled_metals_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_metals_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_metals_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_metals_natural_gas,26,1.0,1.0,0.0672868696689795
frac_inen_energy_recycled_metals_oil,26,1.0,1.0,0.0460489680470234
frac_inen_energy_recycled_metals_solar,26,1.0,1.0,0.00647456578424
frac_inen_energy_recycled_metals_solid_biomass,26,1.0,1.0,0.158008131877845
frac_inen_energy_recycled_paper_coal,26,1.0,1.0,0.0063752111448135
frac_inen_energy_recycled_paper_coke,26,1.0,1.0,0.0007083567938681
frac_inen_energy_recycled_paper_diesel,26,1.0,1.0,0.0056668543509453
frac_inen_energy_recycled_paper_electricity,26,1.0,1.0,0.154113010153114
frac_inen_energy_recycled_paper_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_paper_gasoline,26,1.0,1.0,0.0056668543509453
frac_inen_energy_recycled_paper_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_paper_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_paper_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_paper_natural_gas,26,1.0,1.0,0.0684200010897796
frac_inen_energy_recycled_paper_oil,26,1.0,1.0,0.0264453203044117
frac_inen_energy_recycled_paper_solar,26,1.0,1.0,0.0
frac_inen_energy_recycled_paper_solid_biomass,26,1.0,1.0,0.732604391812122
frac_inen_energy_recycled_plastic_coal,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_coke,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_diesel,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_electricity,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_gasoline,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_natural_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_oil,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_solar,26,1.0,1.0,0.0
frac_inen_energy_recycled_plastic_solid_biomass,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_coal,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_coke,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_diesel,26,1.0,1.0,0.0073660714285714
frac_inen_energy_recycled_rubber_and_leather_electricity,26,1.0,1.0,0.647002551020408
frac_inen_energy_recycled_rubber_and_leather_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_gasoline,26,1.0,1.0,0.0073660714285714
frac_inen_energy_recycled_rubber_and_leather_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_natural_gas,26,1.0,1.0,0.233099489795918
frac_inen_energy_recycled_rubber_and_leather_oil,26,1.0,1.0,0.0343749999999999
frac_inen_energy_recycled_rubber_and_leather_solar,26,1.0,1.0,0.0
frac_inen_energy_recycled_rubber_and_leather_solid_biomass,26,1.0,1.0,0.0707908163265306
frac_inen_energy_recycled_textiles_coal,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_coke,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_diesel,26,1.0,1.0,0.0073660714285714
frac_inen_energy_recycled_textiles_electricity,26,1.0,1.0,0.647002551020408
frac_inen_energy_recycled_textiles_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_gasoline,26,1.0,1.0,0.0073660714285714
frac_inen_energy_recycled_textiles_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_natural_gas,26,1.0,1.0,0.233099489795918
frac_inen_energy_recycled_textiles_oil,26,1.0,1.0,0.0343749999999999
frac_inen_energy_recycled_textiles_solar,26,1.0,1.0,0.0
frac_inen_energy_recycled_textiles_solid_biomass,26,1.0,1.0,0.0707908163265306
frac_inen_energy_recycled_wood_coal,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_coke,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_diesel,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_electricity,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_gasoline,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_kerosene,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_natural_gas,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_oil,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_solar,26,1.0,1.0,0.0
frac_inen_energy_recycled_wood_solid_biomass,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_coal,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_coke,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_diesel,26,1.0,1.0,0.0073660714285714
frac_inen_energy_rubber_and_leather_electricity,26,1.0,1.0,0.647002551020408
frac_inen_energy_rubber_and_leather_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_gasoline,26,1.0,1.0,0.0073660714285714
frac_inen_energy_rubber_and_leather_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_kerosene,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_natural_gas,26,1.0,1.0,0.233099489795918
frac_inen_energy_rubber_and_leather_oil,26,1.0,1.0,0.0343749999999999
frac_inen_energy_rubber_and_leather_solar,26,1.0,1.0,0.0
frac_inen_energy_rubber_and_leather_solid_biomass,26,1.0,1.0,0.0707908163265306
frac_inen_energy_textiles_coal,26,1.0,1.0,0.0
frac_inen_energy_textiles_coke,26,1.0,1.0,0.0
frac_inen_energy_textiles_diesel,26,1.0,1.0,0.0073660714285714
frac_inen_energy_textiles_electricity,26,1.0,1.0,0.647002551020408
frac_inen_energy_textiles_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_textiles_gasoline,26,1.0,1.0,0.0073660714285714
frac_inen_energy_textiles_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_textiles_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_textiles_kerosene,26,1.0,1.0,0.0
frac_inen_energy_textiles_natural_gas,26,1.0,1.0,0.233099489795918
frac_inen_energy_textiles_oil,26,1.0,1.0,0.0343749999999999
frac_inen_energy_textiles_solar,26,1.0,1.0,0.0
frac_inen_energy_textiles_solid_biomass,26,1.0,1.0,0.0707908163265306
frac_inen_energy_wood_coal,26,1.0,1.0,0.0
frac_inen_energy_wood_coke,26,1.0,1.0,0.0
frac_inen_energy_wood_diesel,26,1.0,1.0,0.0
frac_inen_energy_wood_electricity,26,1.0,1.0,0.0
frac_inen_energy_wood_furnace_gas,26,1.0,1.0,0.0
frac_inen_energy_wood_gasoline,26,1.0,1.0,0.0
frac_inen_energy_wood_hydrocarbon_gas_liquids,26,1.0,1.0,0.0
frac_inen_energy_wood_hydrogen,26,1.0,1.0,0.0
frac_inen_energy_wood_kerosene,26,1.0,1.0,0.0
frac_inen_energy_wood_natural_gas,26,1.0,1.0,0.0
frac_inen_energy_wood_oil,26,1.0,1.0,0.0
frac_inen_energy_wood_solar,26,1.0,1.0,0.0
frac_inen_energy_wood_solid_biomass,26,1.0,1.0,0.0
frac_ippu_cement_clinker,14,1.0,1.0,0.685
frac_ippu_production_with_co2_capture_cement,15,1.0,1.0,0.0
frac_ippu_production_with_co2_capture_chemicals,15,1.0,1.0,0.0
frac_ippu_production_with_co2_capture_glass,766,1.0,1.0,0.0
frac_ippu_production_with_co2_capture_lime_and_carbonite,767,1.0,1.0,0.0
frac_ippu_production_with_co2_capture_metals,15,1.0,1.0,0.0
frac_ippu_production_with_co2_capture_plastic,15,1.0,1.0,0.0
frac_lndu_grasslands_cl1_temperate,78,1.0,1.0,0.1524770564701098
frac_lndu_grasslands_cl1_tropical,78,1.0,1.0,0.8475229435298902
frac_lndu_grasslands_cl2_dry,79,1.0,1.0,0.0641917875767526
frac_lndu_grasslands_cl2_wet,79,1.0,1.0,0.9358082124232472
frac_lndu_improved_grasslands,768,1.0,1.0,0.125
frac_lndu_increasing_net_exports_met_croplands,769,1.0,1.0,1.0
frac_lndu_increasing_net_exports_met_grasslands,770,1.0,1.0,1.0
frac_lndu_increasing_net_imports_met_croplands,771,1.0,1.0,1.0
frac_lndu_increasing_net_imports_met_grasslands,772,1.0,1.0,1.0
frac_lndu_initial_croplands,80,1.0,1.0,0.101999379268718
frac_lndu_initial_forests_mangroves,80,1.0,1.0,0.0007808766846963
frac_lndu_initial_forests_primary,80,1.0,1.0,0.538789832820657
frac_lndu_initial_forests_secondary,80,1.0,1.0,0.0120203792063565
frac_lndu_initial_grasslands,80,1.0,1.0,0.273915018861549
frac_lndu_initial_other,80,1.0,1.0,0.0532071044800804
frac_lndu_initial_settlements,80,1.0,1.0,0.0025536840244183
frac_lndu_initial_wetlands,80,1.0,1.0,0.0167337246535246
frac_lndu_other_cl2_dry,81,1.0,1.0,0.0641917875767526
frac_lndu_other_cl2_wet,81,1.0,1.0,0.9358082124232472
frac_lndu_proportion_grasslands_pasture,40,1.0,1.0,0.4
frac_lndu_receiving_fertilizer_croplands,773,1.0,1.0,1.0
frac_lndu_receiving_fertilizer_grasslands,774,1.0,1.0,0.4
frac_lndu_settlements_cl2_dry,82,1.0,1.0,0.0641917875767526
frac_lndu_settlements_cl2_wet,82,1.0,1.0,0.9358082124232472
frac_lndu_soil_mineral_croplands,775,1.0,1.0,1.0024463836
frac_lndu_soil_mineral_forests_mangroves,776,1.0,1.0,0.97209911946
frac_lndu_soil_mineral_forests_primary,777,1.0,1.0,0.98650380724
frac_lndu_soil_mineral_forests_secondary,778,1.0,1.0,0.97642223756
frac_lndu_soil_mineral_grasslands,779,1.0,1.0,1.00170777224
frac_lndu_soil_mineral_other,780,1.0,1.0,0.985
frac_lndu_soil_mineral_settlements,781,1.0,1.0,0.97
frac_lsmm_manure_to_fertilizer_anaerobic_lagoon,782,1.0,1.0,0.8938640421
frac_lsmm_manure_to_fertilizer_daily_spread,783,1.0,1.0,0.9357282441
frac_lsmm_manure_to_fertilizer_deep_bedding,784,1.0,1.0,0.916064001
frac_lsmm_manure_to_fertilizer_dry_lot,785,1.0,1.0,0.4012945712
frac_lsmm_manure_to_fertilizer_incineration,786,1.0,1.0,1.0
frac_lsmm_manure_to_fertilizer_liquid_slurry,787,1.0,1.0,0.9244256292
frac_lsmm_manure_to_fertilizer_poultry_manure,788,1.0,1.0,0.9459202473
frac_lsmm_manure_to_fertilizer_storage_solid,789,1.0,1.0,0.9075500478
frac_lsmm_n_loss_leaching_anaerobic_digester,790,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_anaerobic_lagoon,791,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_composting,792,1.0,1.0,0.04
frac_lsmm_n_loss_leaching_daily_spread,793,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_deep_bedding,794,1.0,1.0,0.029215511892
frac_lsmm_n_loss_leaching_dry_lot,795,1.0,1.0,0.0359036496
frac_lsmm_n_loss_leaching_incineration,796,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_liquid_slurry,797,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_paddock_pasture_range,798,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_poultry_manure,799,1.0,1.0,0.0
frac_lsmm_n_loss_leaching_storage_solid,800,1.0,1.0,0.015
frac_lsmm_n_loss_volatilisation_anaerobic_digester,801,1.0,1.0,0.2564257696
frac_lsmm_n_loss_volatilisation_anaerobic_lagoon,802,1.0,1.0,0.37303721641
frac_lsmm_n_loss_volatilisation_composting,803,1.0,1.0,0.510024354092
frac_lsmm_n_loss_volatilisation_daily_spread,804,1.0,1.0,0.07237724984
frac_lsmm_n_loss_volatilisation_deep_bedding,805,1.0,1.0,0.30938618272
frac_lsmm_n_loss_volatilisation_dry_lot,806,1.0,1.0,0.26392620096
frac_lsmm_n_loss_volatilisation_incineration,807,1.0,1.0,0.0
frac_lsmm_n_loss_volatilisation_liquid_slurry,808,1.0,1.0,0.264972594425
frac_lsmm_n_loss_volatilisation_paddock_pasture_range,809,1.0,1.0,0.0
frac_lsmm_n_loss_volatilisation_poultry_manure,810,1.0,1.0,0.087427296792
frac_lsmm_n_loss_volatilisation_storage_solid,811,1.0,1.0,0.3373277664675
frac_lvst_livestock_demand_imported_buffalo,812,1.0,1.0,0.0
frac_lvst_livestock_demand_imported_cattle_dairy,813,1.0,1.0,0.0030403787825816
frac_lvst_livestock_demand_imported_cattle_nondairy,814,1.0,1.0,0.0047850542109177
frac_lvst_livestock_demand_imported_chickens,815,1.0,1.0,0.0002788935027486
frac_lvst_livestock_demand_imported_goats,816,1.0,1.0,0.0
frac_lvst_livestock_demand_imported_horses,817,1.0,1.0,4.129652713490031e-05
frac_lvst_livestock_demand_imported_mules,818,1.0,1.0,0.0
frac_lvst_livestock_demand_imported_pigs,819,1.0,1.0,0.0004299505420818
frac_lvst_livestock_demand_imported_sheep,820,1.0,1.0,0.0290169295011168
frac_lvst_mm_buffalo_anaerobic_digester,16,1.0,1.0,0.025
frac_lvst_mm_buffalo_anaerobic_lagoon,16,1.0,1.0,0.08
frac_lvst_mm_buffalo_composting,16,1.0,1.0,0.0
frac_lvst_mm_buffalo_daily_spread,16,1.0,1.0,0.035
frac_lvst_mm_buffalo_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_buffalo_dry_lot,16,1.0,1.0,0.28
frac_lvst_mm_buffalo_incineration,16,1.0,1.0,0.0
frac_lvst_mm_buffalo_liquid_slurry,16,1.0,1.0,0.37
frac_lvst_mm_buffalo_paddock_pasture_range,16,1.0,1.0,0.075
frac_lvst_mm_buffalo_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_buffalo_solid_storage,16,1.0,1.0,0.135
frac_lvst_mm_cattle_dairy_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_composting,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_dry_lot,16,1.0,1.0,0.38
frac_lvst_mm_cattle_dairy_incineration,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_paddock_pasture_range,16,1.0,1.0,0.57
frac_lvst_mm_cattle_dairy_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_cattle_dairy_solid_storage,16,1.0,1.0,0.05
frac_lvst_mm_cattle_nondairy_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_composting,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_dry_lot,16,1.0,1.0,0.05
frac_lvst_mm_cattle_nondairy_incineration,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_paddock_pasture_range,16,1.0,1.0,0.92
frac_lvst_mm_cattle_nondairy_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_cattle_nondairy_solid_storage,16,1.0,1.0,0.03
frac_lvst_mm_chickens_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_chickens_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_chickens_composting,16,1.0,1.0,0.0
frac_lvst_mm_chickens_daily_spread,16,1.0,1.0,0.5
frac_lvst_mm_chickens_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_chickens_dry_lot,16,1.0,1.0,0.0
frac_lvst_mm_chickens_incineration,16,1.0,1.0,0.0
frac_lvst_mm_chickens_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_chickens_paddock_pasture_range,16,1.0,1.0,0.5
frac_lvst_mm_chickens_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_chickens_solid_storage,16,1.0,1.0,0.0
frac_lvst_mm_goats_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_goats_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_goats_composting,16,1.0,1.0,0.0
frac_lvst_mm_goats_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_goats_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_goats_dry_lot,16,1.0,1.0,0.0
frac_lvst_mm_goats_incineration,16,1.0,1.0,0.0
frac_lvst_mm_goats_liquid_slurry,16,1.0,1.0,0.145
frac_lvst_mm_goats_paddock_pasture_range,16,1.0,1.0,0.0
frac_lvst_mm_goats_poultry_manure,16,1.0,1.0,0.75
frac_lvst_mm_goats_solid_storage,16,1.0,1.0,0.105
frac_lvst_mm_horses_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_horses_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_horses_composting,16,1.0,1.0,0.0
frac_lvst_mm_horses_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_horses_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_horses_dry_lot,16,1.0,1.0,0.05
frac_lvst_mm_horses_incineration,16,1.0,1.0,0.0
frac_lvst_mm_horses_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_horses_paddock_pasture_range,16,1.0,1.0,0.93
frac_lvst_mm_horses_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_horses_solid_storage,16,1.0,1.0,0.02
frac_lvst_mm_mules_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_mules_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_mules_composting,16,1.0,1.0,0.0
frac_lvst_mm_mules_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_mules_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_mules_dry_lot,16,1.0,1.0,0.05
frac_lvst_mm_mules_incineration,16,1.0,1.0,0.0
frac_lvst_mm_mules_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_mules_paddock_pasture_range,16,1.0,1.0,0.93
frac_lvst_mm_mules_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_mules_solid_storage,16,1.0,1.0,0.02
frac_lvst_mm_pigs_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_pigs_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_pigs_composting,16,1.0,1.0,0.0
frac_lvst_mm_pigs_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_pigs_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_pigs_dry_lot,16,1.0,1.0,0.03
frac_lvst_mm_pigs_incineration,16,1.0,1.0,0.0
frac_lvst_mm_pigs_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_pigs_paddock_pasture_range,16,1.0,1.0,0.8
frac_lvst_mm_pigs_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_pigs_solid_storage,16,1.0,1.0,0.17
frac_lvst_mm_sheep_anaerobic_digester,16,1.0,1.0,0.0
frac_lvst_mm_sheep_anaerobic_lagoon,16,1.0,1.0,0.0
frac_lvst_mm_sheep_composting,16,1.0,1.0,0.0
frac_lvst_mm_sheep_daily_spread,16,1.0,1.0,0.0
frac_lvst_mm_sheep_deep_bedding,16,1.0,1.0,0.0
frac_lvst_mm_sheep_dry_lot,16,1.0,1.0,0.03
frac_lvst_mm_sheep_incineration,16,1.0,1.0,0.0
frac_lvst_mm_sheep_liquid_slurry,16,1.0,1.0,0.0
frac_lvst_mm_sheep_paddock_pasture_range,16,1.0,1.0,0.8
frac_lvst_mm_sheep_poultry_manure,16,1.0,1.0,0.0
frac_lvst_mm_sheep_solid_storage,16,1.0,1.0,0.17
frac_lvst_n_in_dung,821,1.0,1.0,0.5
frac_scoe_heat_energy_commercial_municipal_coal,27,1.0,0.0,0.0
frac_scoe_heat_energy_commercial_municipal_diesel,27,1.0,0.0,0.252951204606131
frac_scoe_heat_energy_commercial_municipal_electricity,27,1.0,0.0,0.54378290284881
frac_scoe_heat_energy_commercial_municipal_gasoline,27,1.0,0.0,0.0316189005757663
frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids,27,1.0,0.0,0.0
frac_scoe_heat_energy_commercial_municipal_hydrogen,27,1.0,0.0,0.0
frac_scoe_heat_energy_commercial_municipal_kerosene,27,1.0,0.0,0.0316189005757663
frac_scoe_heat_energy_commercial_municipal_natural_gas,27,1.0,0.0,0.066046940504144
frac_scoe_heat_energy_commercial_municipal_solid_biomass,27,1.0,0.0,0.0739811508893821
frac_scoe_heat_energy_other_se_coal,27,1.0,0.0,0.0
frac_scoe_heat_energy_other_se_diesel,27,1.0,0.0,0.33278594778737
frac_scoe_heat_energy_other_se_electricity,27,1.0,0.0,0.0787562421829369
frac_scoe_heat_energy_other_se_gasoline,27,1.0,0.0,0.0415982434734212
frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids,27,1.0,0.0,0.0
frac_scoe_heat_energy_other_se_hydrogen,27,1.0,0.0,0.0
frac_scoe_heat_energy_other_se_kerosene,27,1.0,0.0,0.0415982434734212
frac_scoe_heat_energy_other_se_natural_gas,27,1.0,0.0,0.0261154891761389
frac_scoe_heat_energy_other_se_solid_biomass,27,1.0,0.0,0.479145833906712
frac_scoe_heat_energy_residential_coal,27,1.0,0.0,0.0
frac_scoe_heat_energy_residential_diesel,27,1.0,0.0,0.33278594778737
frac_scoe_heat_energy_residential_electricity,27,1.0,0.0,0.0787562421829369
frac_scoe_heat_energy_residential_gasoline,27,1.0,0.0,0.0415982434734212
frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids,27,1.0,0.0,0.0
frac_scoe_heat_energy_residential_hydrogen,27,1.0,0.0,0.0
frac_scoe_heat_energy_residential_kerosene,27,1.0,0.0,0.0415982434734212
frac_scoe_heat_energy_residential_natural_gas,27,1.0,0.0,0.0261154891761389
frac_scoe_heat_energy_residential_solid_biomass,27,1.0,0.0,0.479145833906712
frac_sludge_compliant_treated_septic,822,1.5,0.5,0.5
frac_soil_gasf_n_volatilisation_synthetic_fertilizer_non_urea,823,1.0,1.0,0.04667
frac_soil_gasf_n_volatilisation_synthetic_fertilizer_urea,824,1.0,1.0,0.16189619535
frac_soil_gasm_n_volatilisation_organic_amendments_fertilizer,825,1.0,1.0,0.21
frac_soil_leachh_n_lost_to_leaching,826,1.0,1.0,0.36038454048
frac_soil_synthetic_fertilizer_urea,827,1.0,1.0,0.545709040844424
frac_trns_fuelmix_aviation_electricity,17,1.0,1.0,0.0
frac_trns_fuelmix_aviation_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_aviation_kerosene,17,1.0,1.0,1.0
